engine,memory,filesystem,configuration,distribution,test,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
wt,30,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,30,0.00,98228.32,15.32,8938.00,100
wt,30,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,40,0.00,98512.68,15.38,8959.10,100
wt,30,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,50,0.00,98088.59,15.52,8924.50,100
wt,30,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,60,0.00,98073.77,15.47,8916.80,100
wt,30,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,70,0.00,97776.96,15.58,8896.91,100
wt,30,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,80,0.00,97988.60,15.51,8910.20,100
wt,30,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,90,0.00,97858.09,15.53,8901.80,100
wt,30,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,100,0.00,97649.69,15.55,8881.50,100
wt,30,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,110,0.00,97690.97,15.58,8887.30,100
wt,30,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,120,0.00,97668.60,15.60,8886.10,100
wt,30,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,130,0.00,97733.65,15.55,8901.30,100
wt,30,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,140,0.00,97778.59,15.62,8895.20,100
wt,30,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,150,0.00,97847.90,15.62,8895.20,100
wt,30,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,160,0.00,97837.19,15.57,8902.60,100
wt,30,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,170,0.00,97891.11,15.54,8901.10,100
wt,30,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,180,0.00,97788.99,15.59,8891.99,100
wt,30,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,10,0.00,42789.07,20.02,10422.02,100
wt,30,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,20,0.00,51641.49,12.39,12582.52,100
wt,30,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,30,0.00,51592.43,12.62,12558.28,100
wt,30,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,40,0.00,51470.70,12.75,12527.03,100
wt,30,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,50,0.00,51435.03,12.80,12538.11,100
wt,30,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,60,0.00,51281.55,12.91,12498.76,100
wt,30,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,70,0.00,51022.91,12.99,12430.90,100
wt,30,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,80,0.00,51163.31,13.02,12443.40,100
wt,30,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,90,0.00,50986.88,13.04,12417.00,100
wt,30,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,100,0.00,50993.92,13.01,12421.30,100
wt,30,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,110,0.00,51100.40,13.00,12430.30,100
wt,30,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,120,0.00,50981.90,13.04,12411.20,100
wt,30,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,130,0.00,50941.10,13.05,12404.60,100
wt,30,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,140,0.00,51060.92,13.00,12428.60,100
wt,30,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,150,0.00,50949.97,13.07,12412.79,100
wt,30,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,160,0.00,50959.40,13.04,12401.10,100
wt,30,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,170,0.00,50862.40,13.09,12383.50,100
wt,30,ext4,wt2,uniform,oltp_ro,psfm,60000000,98,180,0.00,50972.82,13.03,12412.10,100
rocks,40,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,10,0.00,58634.09,38.58,5330.73,100
rocks,40,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,20,0.00,71942.29,25.94,6547.54,100
rocks,40,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,30,0.00,73381.87,24.76,6671.17,100
rocks,40,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,40,0.00,74205.05,23.36,6754.53,100
rocks,40,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,50,0.00,75897.17,21.33,6904.07,100
rocks,40,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,60,0.00,79383.36,18.04,7220.03,100
rocks,40,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,70,0.00,79722.14,17.97,7249.17,100
rocks,40,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,80,0.00,79758.98,18.04,7254.03,100
rocks,40,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,90,0.00,79655.93,17.97,7249.88,100
rocks,40,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,100,0.00,79698.33,17.98,7245.32,100
rocks,40,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,110,0.00,79784.85,17.97,7255.08,100
rocks,40,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,120,0.00,79769.62,17.98,7260.47,100
rocks,40,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,130,0.00,79820.87,17.94,7260.92,100
rocks,40,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,140,0.00,79962.25,17.92,7270.42,100
rocks,40,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,150,0.00,79821.47,17.97,7263.97,100
rocks,40,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,160,0.00,79836.11,17.90,7271.93,100
rocks,40,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,170,0.00,79885.26,17.93,7268.28,100
rocks,40,ext4,rocks0,pareto,oltp_ro,psfm,60000000,97,180,0.00,80151.20,17.89,7294.14,100
rocks,40,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,10,0.00,40676.65,17.64,9905.54,100
rocks,40,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,20,0.00,43262.91,14.24,10541.80,100
rocks,40,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,30,0.00,43908.61,14.11,10689.80,100
rocks,40,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,40,0.00,43735.79,14.60,10653.90,100
rocks,40,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,50,0.00,48546.10,12.31,11813.50,100
rocks,40,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,60,0.00,48523.51,12.31,11824.10,100
rocks,40,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,70,0.00,48248.98,12.45,11762.80,100
rocks,40,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,80,0.00,48444.91,12.38,11795.90,100
rocks,40,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,90,0.00,48513.78,12.41,11798.59,100
rocks,40,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,100,0.00,48740.04,12.36,11876.91,100
rocks,40,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,110,0.00,48460.59,12.46,11805.60,100
rocks,40,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,120,0.00,48540.46,12.61,11807.99,100
rocks,40,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,130,0.00,48330.45,12.76,11763.01,100
rocks,40,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,140,0.00,48106.46,12.86,11716.09,100
rocks,40,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,150,0.00,48191.04,12.84,11728.11,100
rocks,40,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,160,0.00,48062.12,12.86,11708.51,100
rocks,40,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,170,0.00,48163.79,12.81,11722.50,100
rocks,40,ext4,rocks0,uniform,oltp_ro,psfm,60000000,95,180,0.00,48131.21,12.88,11723.10,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,10,0.00,79595.81,29.61,7239.46,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,20,0.00,99718.06,15.02,9069.70,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,30,0.00,99801.70,15.08,9081.24,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,40,0.00,100137.10,15.04,9108.36,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,50,0.00,100142.37,15.09,9109.19,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,60,0.00,99488.29,15.23,9047.95,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,70,0.00,99284.25,15.25,9034.41,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,80,0.00,99123.72,15.33,9011.88,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,90,0.00,98643.63,15.50,8972.30,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,100,0.00,98842.72,15.49,8990.70,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,110,0.00,98586.87,15.49,8968.86,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,120,0.00,98492.29,15.50,8963.15,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,130,0.00,98504.77,15.51,8970.85,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,140,0.00,98765.43,15.47,8981.72,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,150,0.00,98692.33,15.42,8975.58,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,160,0.00,98724.45,15.38,8982.04,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,170,0.00,98709.90,15.48,8972.74,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,96,180,0.00,98360.98,15.55,8948.33,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,10,0.00,42709.06,19.89,10403.02,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,20,0.00,51488.22,12.40,12545.40,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,30,0.00,51614.81,12.70,12560.80,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,40,0.00,51749.90,12.82,12599.40,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,50,0.00,51641.35,12.94,12586.89,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,60,0.00,51611.36,12.95,12577.02,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,70,0.00,51279.99,13.04,12494.40,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,80,0.00,51216.51,13.20,12455.80,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,90,0.00,51236.49,13.14,12480.00,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,100,0.00,51284.36,13.15,12490.59,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,110,0.00,51356.05,13.13,12492.91,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,120,0.00,51247.59,13.20,12473.70,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,130,0.00,51206.28,13.19,12474.99,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,140,0.00,51411.93,13.14,12511.01,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,150,0.00,51318.39,13.14,12502.80,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,160,0.00,51419.78,13.16,12514.20,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,170,0.00,51274.52,13.19,12485.00,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,94,180,0.00,51239.19,13.21,12472.80,100
rocks,50,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,10,0.00,72543.81,24.01,6597.88,100
rocks,50,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,20,0.00,79595.56,18.05,7241.11,100
rocks,50,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,30,0.00,80254.51,17.93,7295.90,100
rocks,50,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,40,0.00,80113.70,17.92,7294.81,100
rocks,50,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,50,0.00,80215.19,17.93,7295.28,100
rocks,50,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,60,0.00,80156.00,17.88,7292.02,100
rocks,50,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,70,0.00,80048.32,17.91,7277.88,100
rocks,50,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,80,0.00,80229.34,17.91,7300.28,100
rocks,50,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,90,0.00,80081.12,17.94,7282.32,100
rocks,50,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,100,0.00,80342.92,17.84,7303.38,100
rocks,50,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,110,0.00,80071.55,17.93,7286.95,100
rocks,50,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,120,0.00,80169.97,17.92,7292.09,100
rocks,50,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,130,0.00,80392.21,17.90,7313.87,100
rocks,50,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,140,0.00,80099.68,17.96,7286.03,100
rocks,50,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,150,0.00,80207.76,17.93,7300.03,100
rocks,50,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,160,0.00,80651.08,17.82,7344.69,100
rocks,50,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,170,0.00,80630.25,17.83,7333.67,100
rocks,50,ext4,rocks0,pareto,oltp_ro,psfm,60000000,99,180,0.00,80601.31,17.84,7327.82,100
rocks,50,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,10,0.00,46816.26,13.68,11407.55,100
rocks,50,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,20,0.00,49009.66,12.17,11937.47,100
rocks,50,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,30,0.00,49270.75,12.13,11991.54,100
rocks,50,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,40,0.00,49318.43,12.12,12005.96,100
rocks,50,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,50,0.00,49475.14,12.11,12057.13,100
rocks,50,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,60,0.00,49523.40,12.11,12066.08,100
rocks,50,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,70,0.00,48848.22,12.34,11905.53,100
rocks,50,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,80,0.00,48999.32,12.26,11921.83,100
rocks,50,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,90,0.00,49171.89,12.25,11976.27,100
rocks,50,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,100,0.00,49319.53,12.18,12010.26,100
rocks,50,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,110,0.00,49260.96,12.30,11989.54,100
rocks,50,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,120,0.00,49346.83,12.25,12010.86,100
rocks,50,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,130,0.00,49212.75,12.29,11979.93,100
rocks,50,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,140,0.00,49218.21,12.33,11981.28,100
rocks,50,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,150,0.00,49281.51,12.29,12003.15,100
rocks,50,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,160,0.00,49361.29,12.27,12010.30,100
rocks,50,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,170,0.00,49157.71,12.35,11974.08,100
rocks,50,ext4,rocks0,uniform,oltp_ro,psfm,60000000,97,180,0.00,49300.39,12.27,11998.18,100
wt,50,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,10,0.00,79445.54,29.65,7225.90,100
wt,50,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,20,0.00,99315.62,15.12,9034.08,100
wt,50,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,30,0.00,99240.78,15.17,9030.08,100
wt,50,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,40,0.00,99355.76,15.22,9036.13,100
wt,50,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,50,0.00,99112.79,15.23,9016.81,100
wt,50,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,60,0.00,99162.18,15.28,9016.68,100
wt,50,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,70,0.00,98973.87,15.34,9006.68,100
wt,50,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,80,0.00,98839.80,15.40,8987.53,100
wt,50,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,90,0.00,98965.27,15.40,9000.76,100
wt,50,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,100,0.00,99044.12,15.35,9009.88,100
wt,50,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,110,0.00,98697.16,15.38,8976.33,100
wt,50,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,120,0.00,98986.45,15.34,9008.54,100
wt,50,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,130,0.00,98799.78,15.44,8997.43,100
wt,50,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,140,0.00,99020.73,15.37,9006.77,100
wt,50,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,150,0.00,98900.04,15.36,8993.15,100
wt,50,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,160,0.00,98816.35,15.49,8991.29,100
wt,50,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,170,0.00,97812.78,15.61,8891.03,100
wt,50,ext4,wt2,pareto,oltp_ro,psfm,60000000,98,180,0.00,97347.90,15.79,8854.41,100
wt,50,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,10,0.00,42858.96,19.93,10439.70,100
wt,50,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,20,0.00,51765.81,12.40,12613.46,100
wt,50,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,30,0.00,52073.04,12.56,12671.35,100
wt,50,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,40,0.00,52126.08,12.72,12689.55,100
wt,50,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,50,0.00,52255.68,12.76,12735.44,100
wt,50,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,60,0.00,52270.52,12.82,12742.26,100
wt,50,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,70,0.00,51938.07,12.95,12649.16,100
wt,50,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,80,0.00,51996.34,12.98,12645.14,100
wt,50,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,90,0.00,51971.79,12.97,12663.64,100
wt,50,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,100,0.00,51877.38,13.01,12636.87,100
wt,50,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,110,0.00,51729.51,13.12,12584.43,100
wt,50,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,120,0.00,51776.19,13.05,12600.75,100
wt,50,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,130,0.00,51715.09,13.11,12595.64,100
wt,50,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,140,0.00,51690.70,13.14,12576.35,100
wt,50,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,150,0.00,51519.83,13.18,12560.25,100
wt,50,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,160,0.00,51726.60,13.11,12588.25,100
wt,50,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,170,0.00,51680.09,13.16,12580.44,100
wt,50,ext4,wt2,uniform,oltp_ro,psfm,60000000,97,180,0.00,51607.99,13.19,12565.35,100
rocks,60,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,10,0.00,69908.85,24.07,6356.85,100
rocks,60,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,20,0.00,76055.14,18.72,6920.09,100
rocks,60,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,30,0.00,76724.58,18.59,6976.00,100
rocks,60,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,40,0.00,76713.12,18.54,6984.10,100
rocks,60,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,50,0.00,76659.99,18.62,6972.10,100
rocks,60,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,60,0.00,76824.21,18.58,6988.50,100
rocks,60,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,70,0.00,76635.78,18.62,6969.30,100
rocks,60,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,80,0.00,76312.00,18.73,6938.10,100
rocks,60,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,90,0.00,76488.32,18.62,6963.00,100
rocks,60,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,100,0.00,76690.28,18.62,6970.60,100
rocks,60,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,110,0.00,76614.51,18.60,6967.00,100
rocks,60,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,120,0.00,76703.70,18.65,6980.80,100
rocks,60,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,130,0.00,76629.95,18.61,6972.30,100
rocks,60,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,140,0.00,76588.56,18.60,6963.51,100
rocks,60,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,150,0.00,76686.40,18.60,6979.60,100
rocks,60,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,160,0.00,76595.68,18.65,6972.80,100
rocks,60,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,170,0.00,76687.20,18.55,6981.20,100
rocks,60,ext4,rocks0,pareto,oltp_ro,psfm,60000000,99,180,0.00,76825.52,18.56,6987.20,100
rocks,60,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,10,0.00,46846.74,13.72,11415.21,100
rocks,60,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,20,0.00,49316.81,12.16,12011.00,100
rocks,60,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,30,0.00,49311.19,12.20,12001.90,100
rocks,60,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,40,0.00,49438.20,12.21,12034.40,100
rocks,60,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,50,0.00,49565.51,12.15,12080.90,100
rocks,60,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,60,0.00,49567.00,12.19,12076.90,100
rocks,60,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,70,0.00,48778.09,12.44,11886.90,100
rocks,60,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,80,0.00,49001.78,12.29,11921.90,100
rocks,60,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,90,0.00,48967.13,12.32,11927.01,100
rocks,60,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,100,0.00,49223.90,12.28,11989.30,100
rocks,60,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,110,0.00,49169.29,12.34,11965.80,100
rocks,60,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,120,0.00,49301.71,12.27,11999.70,100
rocks,60,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,130,0.00,49197.50,12.35,11976.90,100
rocks,60,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,140,0.00,49071.39,12.40,11944.40,100
rocks,60,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,150,0.00,49217.21,12.27,11987.00,100
rocks,60,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,160,0.00,49296.60,12.35,11994.70,100
rocks,60,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,170,0.00,49187.09,12.40,11979.90,100
rocks,60,ext4,rocks0,uniform,oltp_ro,psfm,60000000,98,180,0.00,49410.11,12.26,12029.20,100
wt,60,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,10,0.00,79753.61,29.64,7253.95,100
wt,60,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,20,0.00,99792.73,15.04,9076.70,100
wt,60,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,30,0.00,99572.28,15.18,9060.40,100
wt,60,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,40,0.00,99639.71,15.18,9062.70,100
wt,60,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,50,0.00,99672.27,15.26,9067.50,100
wt,60,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,60,0.00,99863.52,15.22,9080.00,100
wt,60,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,70,0.00,99707.61,15.24,9073.90,100
wt,60,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,80,0.00,99622.29,15.33,9059.40,100
wt,60,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,90,0.00,99673.71,15.30,9063.60,100
wt,60,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,100,0.00,99671.30,15.32,9067.40,100
wt,60,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,110,0.00,99997.61,15.26,9095.20,100
wt,60,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,120,0.00,99717.19,15.29,9074.80,100
wt,60,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,130,0.00,99758.70,15.24,9084.00,100
wt,60,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,140,0.00,99908.39,15.28,9088.60,100
wt,60,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,150,0.00,99909.40,15.30,9085.60,100
wt,60,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,160,0.00,99818.51,15.37,9082.60,100
wt,60,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,170,0.00,99918.30,15.39,9082.70,100
wt,60,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,180,0.00,99648.79,15.40,9067.30,100
wt,60,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,10,0.00,42808.02,20.00,10427.01,100
wt,60,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,20,0.00,51804.15,12.37,12622.41,100
wt,60,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,30,0.00,51923.98,12.64,12637.20,100
wt,60,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,40,0.00,52089.93,12.69,12680.61,100
wt,60,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,50,0.00,52302.41,12.71,12747.30,100
wt,60,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,60,0.00,52166.29,12.84,12715.50,100
wt,60,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,70,0.00,52049.40,12.89,12677.30,100
wt,60,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,80,0.00,52174.69,12.92,12686.10,100
wt,60,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,90,0.00,52233.31,12.89,12728.10,100
wt,60,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,100,0.00,52146.10,12.95,12703.60,100
wt,60,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,110,0.00,52307.59,12.92,12724.90,100
wt,60,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,120,0.00,52194.31,12.99,12704.00,100
wt,60,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,130,0.00,52195.01,12.98,12709.40,100
