engine,configuration,distribution,workload,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
wt,wt1,uniform,oltp,psfm,60000000,630,200,23697.15,32404.84,148.60,7898.88,630
wt,wt1,uniform,oltp,psfm,60000000,630,210,23767.52,32551.95,148.24,7923.04,630
wt,wt1,uniform,oltp,psfm,60000000,630,220,23720.88,32445.05,148.33,7906.46,630
wt,wt1,uniform,oltp,psfm,60000000,630,230,24249.55,33145.66,146.52,8083.42,630
wt,wt1,uniform,oltp,psfm,60000000,630,240,22145.13,30336.32,162.41,7381.18,630
wt,wt1,uniform,oltp,psfm,60000000,630,250,23547.01,32185.74,159.00,7849.84,630
wt,wt1,uniform,oltp,psfm,60000000,630,260,25449.81,34856.99,138.55,8483.07,630
wt,wt1,uniform,oltp,psfm,60000000,630,270,25752.42,35233.72,137.10,8584.11,630
wt,wt1,uniform,oltp,psfm,60000000,630,280,25847.06,35397.65,136.81,8615.89,630
wt,wt1,uniform,oltp,psfm,60000000,630,290,25786.34,35306.95,136.61,8596.11,630
wt,wt1,uniform,oltp,psfm,60000000,630,300,21602.81,29561.09,162.95,7200.47,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,10,0.00,42751.91,134.06,10394.71,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,20,0.00,42669.41,135.79,10382.70,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,30,0.00,42838.30,135.06,10435.10,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,40,0.00,42958.59,134.58,10463.10,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,50,0.00,43165.61,134.26,10499.10,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,60,0.00,43073.20,134.22,10494.00,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,70,0.00,43199.10,133.70,10519.40,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,80,0.00,43231.20,133.54,10535.80,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,90,0.00,43351.78,133.38,10556.60,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,100,0.00,43333.67,133.42,10559.29,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,110,0.00,43518.19,133.02,10594.10,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,120,0.00,43350.75,133.22,10564.51,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,130,0.00,43460.70,133.26,10572.00,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,140,0.00,43466.70,133.06,10586.70,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,150,0.00,43438.00,132.98,10580.90,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,160,0.00,43545.39,132.86,10594.70,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,170,0.00,43499.50,132.86,10600.30,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,180,0.00,43580.88,132.70,10607.49,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,190,0.00,43544.01,132.70,10608.80,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,200,0.00,43542.41,132.70,10609.00,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,210,0.00,43556.81,132.46,10611.50,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,220,0.00,43483.58,132.82,10600.09,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,230,0.00,43443.82,132.82,10591.01,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,240,0.00,43526.00,132.70,10606.00,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,250,0.00,43624.40,132.62,10615.60,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,260,0.00,43526.07,132.90,10592.99,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,270,0.00,43496.92,132.82,10606.60,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,280,0.00,43645.60,132.66,10605.30,630
wt,wt1,uniform,oltp_ro,psfm,60000000,630,290,0.00,43474.30,132.94,10584.90,630
wt,wt1,uniform,oltp_ro,psfm,60000000,628,300,0.00,43521.50,132.50,10611.60,630
wt,wt1,uniform,oltp,psfm,60000000,68,10,31998.32,43796.50,8.37,10665.51,68
wt,wt1,uniform,oltp,psfm,60000000,68,20,32637.30,44824.64,8.10,10879.03,68
wt,wt1,uniform,oltp,psfm,60000000,68,30,32879.81,44962.48,8.04,10960.37,68
wt,wt1,uniform,oltp,psfm,60000000,68,40,32985.18,45154.11,7.98,10994.83,68
wt,wt1,uniform,oltp,psfm,60000000,68,50,32085.69,43829.05,8.85,10695.36,68
wt,wt1,uniform,oltp,psfm,60000000,68,60,33164.20,45402.76,7.94,11054.67,68
wt,wt1,uniform,oltp,psfm,60000000,68,70,33322.26,45593.63,7.89,11107.35,68
wt,wt1,uniform,oltp,psfm,60000000,68,80,33456.77,45756.42,7.86,11152.26,68
wt,wt1,uniform,oltp,psfm,60000000,68,90,30150.15,41297.78,9.76,10050.12,68
wt,wt1,uniform,oltp,psfm,60000000,68,100,26415.39,36186.29,10.88,8805.20,68
wt,wt1,uniform,oltp,psfm,60000000,68,110,25609.19,35058.08,11.03,8536.40,68
wt,wt1,uniform,oltp,psfm,60000000,68,120,30124.59,41203.87,9.20,10041.70,68
wt,wt1,uniform,oltp,psfm,60000000,68,130,29536.67,40396.20,9.64,9845.32,68
wt,wt1,uniform,oltp,psfm,60000000,68,140,28004.46,38318.83,10.70,9334.69,68
wt,wt1,uniform,oltp,psfm,60000000,68,150,30826.25,42147.47,8.69,10275.52,68
wt,wt1,uniform,oltp,psfm,60000000,68,160,30806.05,42126.32,8.69,10268.68,68
wt,wt1,uniform,oltp,psfm,60000000,68,170,30859.34,42241.67,8.68,10286.71,68
wt,wt1,uniform,oltp,psfm,60000000,68,180,30884.66,42261.53,8.65,10294.59,68
wt,wt1,uniform,oltp,psfm,60000000,68,190,26928.99,36875.49,10.61,8976.30,68
wt,wt1,uniform,oltp,psfm,60000000,68,200,29883.98,40923.76,9.31,9961.39,68
wt,wt1,uniform,oltp,psfm,60000000,68,210,32542.86,44561.39,8.17,10847.62,68
wt,wt1,uniform,oltp,psfm,60000000,68,220,33333.85,45627.75,7.87,11111.62,68
wt,wt1,uniform,oltp,psfm,60000000,68,230,31243.37,42778.47,9.62,10413.99,68
wt,wt1,uniform,oltp,psfm,60000000,68,240,27777.11,38043.31,10.56,9259.30,68
wt,wt1,uniform,oltp,psfm,60000000,68,250,33788.95,46231.23,7.74,11262.78,68
wt,wt1,uniform,oltp,psfm,60000000,68,260,33772.41,46226.95,7.74,11257.74,68
wt,wt1,uniform,oltp,psfm,60000000,68,270,33682.39,46099.25,7.78,11227.36,68
wt,wt1,uniform,oltp,psfm,60000000,68,280,27892.92,38219.62,10.47,9297.61,68
wt,wt1,uniform,oltp,psfm,60000000,68,290,30631.10,41928.62,9.93,10210.30,68
wt,wt1,uniform,oltp,psfm,60000000,64,300,33695.49,46115.59,7.78,11231.90,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,10,0.00,52756.67,7.16,12853.77,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,20,0.00,53676.31,7.03,13073.30,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,30,0.00,53862.71,6.99,13128.40,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,40,0.00,53870.94,7.01,13126.58,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,50,0.00,54023.55,6.97,13158.61,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,60,0.00,54258.00,6.94,13221.00,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,70,0.00,54562.61,6.90,13282.90,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,80,0.00,54382.69,6.92,13252.10,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,90,0.00,54509.30,6.90,13263.30,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,100,0.00,54289.50,6.95,13228.40,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,110,0.00,54267.80,6.93,13218.20,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,120,0.00,54277.45,6.93,13230.69,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,130,0.00,54445.05,6.91,13260.71,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,140,0.00,54489.50,6.91,13263.70,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,150,0.00,54353.70,6.94,13231.90,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,160,0.00,54409.00,6.92,13234.70,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,170,0.00,54491.38,6.93,13250.00,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,180,0.00,54396.62,6.92,13242.50,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,190,0.00,54454.90,6.89,13259.60,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,200,0.00,54475.08,6.90,13261.40,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,210,0.00,54347.41,6.93,13241.80,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,220,0.00,54449.11,6.90,13277.80,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,230,0.00,54530.38,6.89,13269.70,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,240,0.00,54594.11,6.90,13288.90,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,250,0.00,54533.60,6.90,13280.40,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,260,0.00,54521.10,6.90,13279.60,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,270,0.00,54516.59,6.87,13292.60,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,280,0.00,54511.61,6.90,13277.00,68
wt,wt1,uniform,oltp_ro,psfm,60000000,68,290,0.00,54714.90,6.87,13310.80,68
wt,wt1,uniform,oltp_ro,psfm,60000000,66,300,0.00,54608.00,6.90,13288.20,68
wt,wt1,uniform,oltp,psfm,60000000,8,10,8231.17,11279.90,3.64,2743.52,8
wt,wt1,uniform,oltp,psfm,60000000,8,20,8407.52,11505.58,3.54,2802.67,8
wt,wt1,uniform,oltp,psfm,60000000,8,30,8474.09,11606.63,3.48,2824.73,8
wt,wt1,uniform,oltp,psfm,60000000,8,40,8464.91,11609.67,3.47,2821.57,8
wt,wt1,uniform,oltp,psfm,60000000,8,50,8546.19,11704.13,3.44,2848.73,8
wt,wt1,uniform,oltp,psfm,60000000,8,60,8606.70,11763.17,3.40,2868.97,8
wt,wt1,uniform,oltp,psfm,60000000,8,70,8640.98,11832.21,3.38,2880.33,8
wt,wt1,uniform,oltp,psfm,60000000,8,80,8674.72,11855.88,3.37,2891.47,8
wt,wt1,uniform,oltp,psfm,60000000,8,90,8696.74,11889.69,3.34,2898.95,8
wt,wt1,uniform,oltp,psfm,60000000,8,100,8714.96,11920.71,3.34,2905.05,8
wt,wt1,uniform,oltp,psfm,60000000,8,110,8744.80,11965.84,3.32,2914.93,8
wt,wt1,uniform,oltp,psfm,60000000,8,120,8786.07,12024.66,3.31,2928.69,8
wt,wt1,uniform,oltp,psfm,60000000,8,130,8779.13,12000.84,3.30,2926.31,8
wt,wt1,uniform,oltp,psfm,60000000,8,140,8782.40,12033.87,3.30,2927.47,8
wt,wt1,uniform,oltp,psfm,60000000,8,150,8809.69,12029.23,3.27,2936.63,8
wt,wt1,uniform,oltp,psfm,60000000,8,160,8823.30,12067.56,3.27,2940.97,8
wt,wt1,uniform,oltp,psfm,60000000,8,170,8826.61,12046.25,3.27,2942.24,8
wt,wt1,uniform,oltp,psfm,60000000,8,180,8848.10,12112.96,3.25,2949.47,8
wt,wt1,uniform,oltp,psfm,60000000,8,190,8862.40,12155.43,3.24,2954.13,8
wt,wt1,uniform,oltp,psfm,60000000,8,200,8871.79,12143.76,3.24,2957.26,8
wt,wt1,uniform,oltp,psfm,60000000,8,210,8868.11,12127.75,3.23,2956.04,8
wt,wt1,uniform,oltp,psfm,60000000,8,220,8907.61,12173.38,3.21,2969.17,8
wt,wt1,uniform,oltp,psfm,60000000,8,230,8894.43,12161.38,3.22,2964.84,8
wt,wt1,uniform,oltp,psfm,60000000,8,240,8903.56,12179.41,3.22,2967.75,8
wt,wt1,uniform,oltp,psfm,60000000,8,250,8924.20,12253.03,3.20,2974.73,8
wt,wt1,uniform,oltp,psfm,60000000,8,260,8922.76,12216.55,3.21,2974.19,8
wt,wt1,uniform,oltp,psfm,60000000,8,270,8865.64,12164.35,3.22,2955.31,8
wt,wt1,uniform,oltp,psfm,60000000,8,280,8952.80,12264.06,3.19,2984.17,8
wt,wt1,uniform,oltp,psfm,60000000,8,290,8970.70,12281.04,3.16,2990.23,8
wt,wt1,uniform,oltp,psfm,60000000,7,300,8918.11,12223.38,3.19,2972.87,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,10,0.00,14127.79,3.00,3442.27,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,20,0.00,14329.00,2.93,3493.80,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,30,0.00,14518.21,2.87,3534.50,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,40,0.00,14641.60,2.85,3560.40,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,50,0.00,14691.80,2.82,3578.50,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,60,0.00,14764.55,2.80,3592.74,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,70,0.00,14789.81,2.78,3603.75,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,80,0.00,14870.91,2.77,3611.60,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,90,0.00,14933.92,2.74,3634.70,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,100,0.00,14962.71,2.73,3653.50,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,110,0.00,15003.40,2.71,3654.00,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,120,0.00,15032.19,2.70,3664.50,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,130,0.00,15023.81,2.71,3659.30,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,140,0.00,15092.40,2.69,3666.40,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,150,0.00,15125.36,2.68,3674.69,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,160,0.00,15175.14,2.66,3695.94,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,170,0.00,15229.12,2.67,3699.15,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,180,0.00,15161.51,2.66,3690.48,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,190,0.00,15216.16,2.65,3702.79,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,200,0.00,15211.31,2.64,3708.75,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,210,0.00,15288.00,2.64,3714.90,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,220,0.00,15286.90,2.63,3724.80,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,230,0.00,15341.00,2.62,3733.00,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,240,0.00,15314.10,2.62,3737.20,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,250,0.00,15304.20,2.62,3731.20,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,260,0.00,15312.70,2.61,3740.00,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,270,0.00,15411.90,2.60,3747.00,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,280,0.00,15482.60,2.60,3761.30,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,290,0.00,15401.29,2.60,3749.70,8
wt,wt1,uniform,oltp_ro,psfm,60000000,8,300,0.00,15443.11,2.59,3757.90,8
wt,wt1,uniform,oltp,psfm,60000000,870,10,24588.44,33775.84,199.56,8192.21,870
wt,wt1,uniform,oltp,psfm,60000000,870,20,23968.63,32858.94,204.45,7988.11,870
wt,wt1,uniform,oltp,psfm,60000000,870,30,24101.20,32953.60,202.99,8034.10,870
wt,wt1,uniform,oltp,psfm,60000000,870,40,24120.51,33010.01,202.50,8039.70,870
wt,wt1,uniform,oltp,psfm,60000000,870,50,24253.50,33225.80,201.48,8084.90,870
wt,wt1,uniform,oltp,psfm,60000000,870,60,24012.19,32831.19,201.66,8003.80,870
wt,wt1,uniform,oltp,psfm,60000000,870,70,24271.61,33230.71,201.48,8089.60,870
wt,wt1,uniform,oltp,psfm,60000000,870,80,24475.90,33503.40,199.85,8160.00,870
wt,wt1,uniform,oltp,psfm,60000000,870,90,21088.10,28858.10,200.21,7029.00,870
wt,wt1,uniform,oltp,psfm,60000000,870,100,24532.30,33592.70,199.38,8177.60,870
wt,wt1,uniform,oltp,psfm,60000000,870,110,24581.80,33644.30,198.72,8194.50,870
wt,wt1,uniform,oltp,psfm,60000000,870,120,23800.19,32533.88,218.63,7933.20,870
wt,wt1,uniform,oltp,psfm,60000000,870,130,22283.08,30510.57,220.34,7427.49,870
wt,wt1,uniform,oltp,psfm,60000000,870,140,22037.63,30189.25,221.33,7346.51,870
wt,wt1,uniform,oltp,psfm,60000000,870,150,21641.00,29620.30,225.14,7213.20,870
wt,wt1,uniform,oltp,psfm,60000000,870,160,22592.10,30896.20,217.65,7530.50,870
wt,wt1,uniform,oltp,psfm,60000000,870,170,22525.00,30817.60,215.00,7508.70,870
wt,wt1,uniform,oltp,psfm,60000000,870,180,22129.00,30269.50,216.48,7375.80,870
wt,wt1,uniform,oltp,psfm,60000000,870,190,23005.90,31490.00,211.23,7667.70,870
wt,wt1,uniform,oltp,psfm,60000000,870,200,23191.10,31762.80,210.22,7731.30,870
wt,wt1,uniform,oltp,psfm,60000000,870,210,23227.50,31793.40,210.22,7743.00,870
wt,wt1,uniform,oltp,psfm,60000000,870,220,23200.19,31718.59,210.16,7732.50,870
wt,wt1,uniform,oltp,psfm,60000000,870,230,23210.31,31797.51,209.85,7738.00,870
wt,wt1,uniform,oltp,psfm,60000000,870,240,23227.28,31859.37,209.91,7741.99,870
wt,wt1,uniform,oltp,psfm,60000000,870,250,21507.28,29451.88,228.88,7168.49,870
wt,wt1,uniform,oltp,psfm,60000000,870,260,22869.38,31363.98,217.07,7623.89,870
wt,wt1,uniform,oltp,psfm,60000000,870,270,23851.85,32707.17,207.35,7950.52,870
wt,wt1,uniform,oltp,psfm,60000000,870,280,24426.59,33425.39,200.09,8142.30,870
wt,wt1,uniform,oltp,psfm,60000000,870,290,24751.71,33851.22,197.24,8250.30,870
wt,wt1,uniform,oltp,psfm,60000000,868,300,24806.50,34001.90,197.00,8268.80,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,10,0.00,42033.44,174.30,10212.79,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,20,0.00,40942.36,196.24,9967.29,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,30,0.00,41062.90,195.71,10000.10,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,40,0.00,41173.99,195.24,10026.20,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,50,0.00,41322.89,194.48,10063.10,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,60,0.00,41431.01,193.90,10087.40,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,70,0.00,41438.39,193.55,10086.00,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,80,0.00,41500.11,193.67,10098.80,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,90,0.00,41523.57,193.21,10120.19,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,100,0.00,41567.50,193.09,10112.10,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,110,0.00,41620.43,193.09,10133.41,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,120,0.00,41526.79,193.38,10117.70,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,130,0.00,41605.61,192.80,10132.20,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,140,0.00,41587.30,192.86,10131.20,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,150,0.00,41692.68,192.80,10147.99,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,160,0.00,41664.72,192.80,10147.01,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,170,0.00,41610.68,192.74,10143.80,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,180,0.00,41683.52,192.69,10142.71,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,190,0.00,41648.13,192.46,10147.28,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,200,0.00,41655.26,192.51,10147.61,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,210,0.00,41698.80,192.63,10156.60,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,220,0.00,41755.71,192.51,10153.70,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,230,0.00,41742.00,192.40,10161.10,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,240,0.00,41605.60,192.86,10138.40,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,250,0.00,41730.40,192.40,10158.40,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,260,0.00,41712.66,192.28,10157.09,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,270,0.00,41673.24,192.74,10144.61,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,280,0.00,41668.76,192.40,10157.89,870
wt,wt1,uniform,oltp_ro,psfm,60000000,870,290,0.00,41693.84,192.46,10161.31,870
wt,wt1,uniform,oltp_ro,psfm,60000000,868,300,0.00,41665.31,192.57,10149.20,870
wt,wt2,pareto,oltp,psfm,60000000,1,10,544.81,1994.45,5.08,181.50,1
wt,wt2,pareto,oltp,psfm,60000000,1,20,737.71,2702.93,4.89,246.00,1
wt,wt2,pareto,oltp,psfm,60000000,1,30,758.10,2777.31,4.75,252.70,1
wt,wt2,pareto,oltp,psfm,60000000,1,40,727.80,2667.29,4.95,242.60,1
wt,wt2,pareto,oltp,psfm,60000000,1,50,738.89,2707.27,4.83,246.30,1
wt,wt2,pareto,oltp,psfm,60000000,1,60,744.61,2738.03,4.79,248.20,1
wt,wt2,pareto,oltp,psfm,60000000,1,70,821.69,3018.47,4.44,273.90,1
wt,wt2,pareto,oltp,psfm,60000000,1,80,865.81,3188.74,4.15,288.60,1
wt,wt2,pareto,oltp,psfm,60000000,1,90,881.39,3230.16,4.08,293.80,1
wt,wt2,pareto,oltp,psfm,60000000,1,100,870.91,3201.24,4.14,290.30,1
wt,wt2,pareto,oltp,psfm,60000000,1,110,879.29,3231.06,4.07,293.10,1
wt,wt2,pareto,oltp,psfm,60000000,1,120,878.41,3218.53,4.07,292.80,1
wt,wt2,pareto,oltp,psfm,60000000,1,130,874.49,3205.67,4.11,291.50,1
wt,wt2,pareto,oltp,psfm,60000000,1,140,880.11,3234.33,4.07,293.30,1
wt,wt2,pareto,oltp,psfm,60000000,1,150,881.19,3230.56,4.05,293.80,1
wt,wt2,pareto,oltp,psfm,60000000,1,160,898.81,3303.44,4.01,299.60,1
wt,wt2,pareto,oltp,psfm,60000000,1,170,901.80,3309.21,3.97,300.60,1
wt,wt2,pareto,oltp,psfm,60000000,1,180,893.10,3273.29,4.03,297.70,1
wt,wt2,pareto,oltp,psfm,60000000,1,190,895.79,3283.76,4.02,298.60,1
wt,wt2,pareto,oltp,psfm,60000000,1,200,903.01,3318.64,3.96,301.00,1
wt,wt2,pareto,oltp,psfm,60000000,1,210,910.79,3331.56,3.93,303.60,1
wt,wt2,pareto,oltp,psfm,60000000,1,220,899.41,3271.64,3.98,299.80,1
wt,wt2,pareto,oltp,psfm,60000000,1,230,900.29,3297.86,3.98,300.10,1
wt,wt2,pareto,oltp,psfm,60000000,1,240,900.01,3297.14,3.97,300.00,1
wt,wt2,pareto,oltp,psfm,60000000,1,250,904.49,3314.06,3.95,301.50,1
wt,wt2,pareto,oltp,psfm,60000000,1,260,899.11,3298.84,4.01,299.70,1
wt,wt2,pareto,oltp,psfm,60000000,1,270,803.99,2941.56,4.36,268.00,1
wt,wt2,pareto,oltp,psfm,60000000,1,280,817.21,3000.63,4.26,272.40,1
wt,wt2,pareto,oltp,psfm,60000000,1,290,812.69,2975.57,4.27,270.90,1
wt,wt2,pareto,oltp,psfm,60000000,1,300,813.41,2989.94,4.27,271.10,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,10,0.00,3166.38,4.35,287.21,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,20,0.00,3348.13,4.03,304.30,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,30,0.00,3375.17,3.95,306.80,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,40,0.00,3371.63,3.96,306.50,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,50,0.00,3406.87,3.91,309.70,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,60,0.00,3432.24,3.86,312.10,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,70,0.00,3458.96,3.85,313.80,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,80,0.00,3462.83,3.82,314.70,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,90,0.00,3474.86,3.78,316.60,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,100,0.00,3497.14,3.75,318.60,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,110,0.00,3535.46,3.71,321.60,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,120,0.00,3511.74,3.75,319.00,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,130,0.00,3518.66,3.72,319.70,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,140,0.00,3513.64,3.73,319.90,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,150,0.00,3514.76,3.73,320.00,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,160,0.00,3578.94,3.65,324.80,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,170,0.00,3551.06,3.70,321.60,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,180,0.00,3564.24,3.66,323.90,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,190,0.00,3644.26,3.59,330.90,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,200,0.00,3571.24,3.69,324.40,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,210,0.00,3560.66,3.66,324.10,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,220,0.00,3576.74,3.67,324.70,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,230,0.00,3555.56,3.69,323.00,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,240,0.00,3553.34,3.68,323.10,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,250,0.00,3553.36,3.74,322.80,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,260,0.00,3549.94,3.70,322.30,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,270,0.00,3555.76,3.66,323.60,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,280,0.00,3569.03,3.72,324.20,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,290,0.00,3592.47,3.62,327.20,1
wt,wt2,pareto,oltp_ro,psfm,60000000,1,300,0.00,3586.64,3.65,325.60,1
wt,wt2,pareto,oltp,psfm,60000000,100,10,21092.33,77326.49,20.42,7030.24,100
wt,wt2,pareto,oltp,psfm,60000000,100,20,22245.71,81499.92,18.56,7415.40,100
wt,wt2,pareto,oltp,psfm,60000000,100,30,20457.10,74996.00,21.12,6819.00,100
wt,wt2,pareto,oltp,psfm,60000000,100,40,22020.09,80750.96,18.76,7340.10,100
wt,wt2,pareto,oltp,psfm,60000000,100,50,21491.98,78702.84,19.86,7163.49,100
